字段1,name,字段3,字段4,字段5,字段6,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14
https://yt3.ggpht.com/a/AGF-l78p7vZ9Sy3CvXl6NNZvCkYsDVlCZRjVxHCGnQ=s88-c-k-c0xffffffff-no-rj-mo,Merry Margo Live,180,"1,420,342","494,091,936",US,Education,"Apr 10th, 2016",B+,"9,073rd","6,148th","3,072nd",$1.9K - $30.3K,$22.7K - $363.2K
https://yt3.ggpht.com/a/AGF-l78iMacvR9HenSacn52t0vdU5iHcLUEZs9U5yg=s88-c-k-c0xffffffff-no-rj-mo,الجانب المُشرق | Bright Side…,"2,167","5,834,562","569,134,763",SA,,"Jan 18th, 2018",B+,"1,139th","5,379th","3,073rd",$7.8K - $124.7K,$93.6K - $1.5M
https://yt3.ggpht.com/a/AGF-l7-C6RI3CSoBwInrPh9dL-vLNeN6PxdALfmpAA=s88-c-k-c0xffffffff-no-rj-mo,Wave Dhamaka,683,"991,500","275,985,716",IN,,"May 11th, 2018",B+,"18,121st","23,149th","3,074th",$10.2K - $163K,$122.3K - $2M
https://yt3.ggpht.com/a/AGF-l7-JPjdOqruxiIKTgbP9Q0YnI0NQqh7Dg4pnTA=s88-c-k-c0xffffffff-no-rj-mo,ProjVEVO,51,"3,900,394","1,416,656,211",US,Music,"Jan 27th, 2014",B+,"2,142nd","1,687th","3,075th",$7.3K - $116.9K,$87.7K - $1.4M
https://yt3.ggpht.com/a/AGF-l78cIlrcbUFtff8I65VW82T75QHQ1KIPcPi_MQ=s88-c-k-c0xffffffff-no-rj-mo,Ferited,"1,028","887,266","366,611,637",TR,,"Jan 31st, 2017",B+,"16,870th","9,203rd","3,077th",$8K - $128.1K,$96.1K - $1.5M
https://yt3.ggpht.com/a/AGF-l78jVIVuBkDPIy6UjSUcw9ERtqqcbwAVZ2VIhw=s88-c-k-c0xffffffff-no-rj-mo,Sky Doodland TV,48,"154,387","53,637,284",US,Entertainment,"Nov 1st, 2011",B+,"96,969th","27,392,579th","3,078th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l79rmMnFPbHD-7ibFxTXhDGV6jR0FMiRhGqulw=s88-c-k-c0xffffffff-no-rj-mo,Как МАМА,385,"1,196,903","992,169,660",RU,Film,"Oct 16th, 2015",B+,"12,250th","2,768th","3,079th",$9.1K - $145.7K,$109.3K - $1.7M
https://yt3.ggpht.com/a/AGF-l7-lVhMPS7KH_bRWl8r2OQ-GlSCJkUBWyDmRpQ=s88-c-k-c0xffffffff-no-rj-mo,Рупор Москвы,"1,658","132,462","44,174,635",RU,,"Dec 20th, 2017",B+,"124,191st","249,368th","3,081st",$1.6K - $25.9K,$19.4K - $310.9K
https://yt3.ggpht.com/a/AGF-l7-yQRzktSdYTI6lom1Qsl4RdryShFWYLMV_5A=s88-c-k-c0xffffffff-no-rj-mo,Magic Coloring,52,"959,816","73,822,510",US,,"Aug 2nd, 2016",B+,"12,674th","820,202nd","3,082nd",$121 - $1.9K,$1.4K - $23.2K
https://yt3.ggpht.com/a/AGF-l78jnHQ5-Apcp5D_ARVRGMAvNXnvH_LNB0f62w=s88-c-k-c0xffffffff-no-rj-mo,JennaMarbles,462,"19,908,451","3,275,925,936",US,Comedy,"Feb 16th, 2010",B+,112th,501st,"3,084th",$10.2K - $163.1K,$122.3K - $2M
https://yt3.ggpht.com/a/AGF-l7-NqJ_J0HvmSt6Z3m6XjkqggtBT6tRapvVQ6w=s88-c-k-c0xffffffff-no-rj-mo,One Media Entertainment,127,"672,388","204,368,047",IN,,"Dec 22nd, 2017",B+,"24,012th","68,883rd","3,085th",$9.8K - $156.7K,$117.5K - $1.9M
https://yt3.ggpht.com/a/AGF-l7-JJHScz9_zP45cxaEH29kdQOWToT8mP_OO1A=s88-c-k-c0xffffffff-no-rj-mo,tagar news,"2,739","486,361","157,786,395",ID,,"Mar 3rd, 2017",B+,"31,794th","27,713th","3,086th",$905 - $14.5K,$10.9K - $173.8K
https://yt3.ggpht.com/a/AGF-l7-iQ-5z_qCnVm6UWWHwyiToLjSQsejgcY38fQ=s88-c-k-c0xffffffff-no-rj-mo,ChildishGambinoVEVO,30,"1,749,256","1,736,106,191",US,Music,"May 9th, 2011",B+,"6,880th","1,281st","3,087th",$7.7K - $122.7K,$92K - $1.5M
https://yt3.ggpht.com/a/AGF-l78XiSzIRTU91QZHbYGfQntIvucCRNbSJQiF_g=s88-c-k-c0xffffffff-no-rj-mo,NLE CHOPPA,18,"1,197,818","214,337,499",US,,"Jan 27th, 2018",B+,"16,502nd","50,361st","3,088th",$8.9K - $143K,$107.3K - $1.7M
https://yt3.ggpht.com/a/AGF-l7_AXit1ArWEWjWvj-JATEAhx8jrwPJKuLrjMQ=s88-c-k-c0xffffffff-no-rj-mo,豪記唱片 HCM Music,"2,834","534,725","1,080,905,062",TW,Music,"Aug 10th, 2013",B+,"28,671st","2,445th","3,089th",$7.5K - $119.5K,$89.6K - $1.4M
https://yt3.ggpht.com/a/AGF-l79ng3Ot-pWdaD1LJiuKg7Lvm1nJpgwRzDpqGg=s88-c-k-c0xffffffff-no-rj-mo,"Baby Joy Joy - Early Learning (Kids Songs,…",183,"1,237,007","737,737,183",US,Education,"Jan 27th, 2016",B+,"11,741st","4,284th","3,091st",$7K - $111.8K,$83.8K - $1.3M
https://yt3.ggpht.com/a/AGF-l78Dg9vE61chYjIHBEyUfS648rCqoBmai3zDtw=s88-c-k-c0xffffffff-no-rj-mo,ANNA Kids,280,"1,967,003","470,169,142",US,People,"Feb 10th, 2017",B+,"6,167th","6,757th","3,092nd",$5.2K - $83.7K,$62.8K - $1M
https://yt3.ggpht.com/a/AGF-l796k91bJ1_LUPfh46m4HqP8fnW2QnT-D0cWWA=s88-c-k-c0xffffffff-no-rj-mo,The Voice India Kids,550,"3,249,630","1,231,227,200",,Entertainment,"Mar 29th, 2016",B+,"2,919th","2,059th","3,093rd",$11.1K - $177.1K,$132.8K - $2.1M
https://yt3.ggpht.com/a/AGF-l7_IQMikKfIYGV12mjrlnjMNVQdKUQOkAJ-gPw=s88-c-k-c0xffffffff-no-rj-mo,Timba Vk,655,"3,605,283","516,505,899",ES,Entertainment,"Jun 16th, 2012",B+,"2,485th","6,043rd","3,094th",$7.4K - $118.2K,$88.6K - $1.4M
https://yt3.ggpht.com/a/AGF-l78Lgn0qH0SRRlU6n0BuenAhI-yPIoEgpl4jVQ=s88-c-k-c0xffffffff-no-rj-mo,BEKA'S CHANNEL,44,0,"104,588,861",RU,People,"Aug 27th, 2015",B+,"28,887,976th","50,659th","3,096th",$829 - $13.3K,$9.9K - $159.2K
https://yt3.ggpht.com/a/AGF-l7_2Cet4NBysjdVTlZcTIYczAKmW6r2yUpScdw=s88-c-k-c0xffffffff-no-rj-mo,Boong Candy GreenStar,92,"36,950","176,387,085",US,,"Jul 24th, 2011",B+,"314,398th","80,768th","3,097th",$7K - $111.9K,$83.9K - $1.3M
https://yt3.ggpht.com/a/AGF-l78S-eeeR5KsV8Xgdti-Zk4qDtfZC8QNiEaoAg=s88-c-k-c0xffffffff-no-rj-mo,Dainik Savera,"26,496","991,800","270,267,625",IN,News,"Sep 24th, 2013",B+,"17,648th","18,702nd","3,098th",$5.5K - $88.6K,$66.4K - $1.1M
https://yt3.ggpht.com/a/AGF-l79Gbt5WE81v7Fz8rciAAmCVGO9a8diWg0vJGw=s88-c-k-c0xffffffff-no-rj-mo,serial,"1,802","3,092,038","1,712,926,862",RU,Entertainment,"Dec 26th, 2005",B+,"3,132nd","1,171st","3,099th",$9.6K - $153.6K,$115.2K - $1.8M
https://yt3.ggpht.com/a/AGF-l78uXlMbz-V4a56tec5peh8DmMhUz0wQdwTCag=s88-c-k-c0xffffffff-no-rj-mo,TKHD,37,"1,124,990","278,735,405",US,,"Aug 12th, 2017",B+,"17,490th","13,485th","3,100th",$2.3K - $36.4K,$27.3K - $436.5K
https://yt3.ggpht.com/a/AGF-l7_2M6m77R0uEHAtoZs-ChaXtw983A6j6IO1fg=s88-c-k-c0xffffffff-no-rj-mo,Round2hell,54,"8,911,904","705,290,442",IN,Comedy,"Oct 20th, 2016",B+,576th,"4,696th","3,101st",$4.9K - $78K,$58.5K - $935.8K
https://yt3.ggpht.com/a/AGF-l7_nuCdjo343665S54ToCiDzrMesjw4X4Pl7dQ=s88-c-k-c0xffffffff-no-rj-mo,DRJ Records Bhojpuri,844,"970,407","254,520,685",IN,People,"Sep 9th, 2015",B+,"19,940th","22,722nd","3,102nd",$11.3K - $180.6K,$135.5K - $2.2M
https://yt3.ggpht.com/a/AGF-l78lkAJJu1uwnPSRGIch5oIQNobBUzJ25iMMxg=s88-c-k-c0xffffffff-no-rj-mo,Kalp Atışı,576,"431,798","333,825,933",TR,,"Feb 22nd, 2018",B+,"36,630th","13,235th","3,103rd",$7.9K - $126K,$94.5K - $1.5M
https://yt3.ggpht.com/a/AGF-l78EJMHlWcwvDLP6fpBMYkqsHxjyrRiWsWab8w=s88-c-k-c0xffffffff-no-rj-mo,Christian Figueiredo,882,"5,680,124","564,726,658",BR,Entertainment,"Feb 3rd, 2011",B+,"1,189th","5,358th","3,104th",$5.6K - $90.1K,$67.6K - $1.1M
https://yt3.ggpht.com/a/AGF-l79_k2X8_86euEL_UZBrbGn-Us3PAqvAq4uHng=s88-c-k-c0xffffffff-no-rj-mo,Sonali Films Purulia Bangla,556,"1,230,174","650,127,340",IN,Film,"Jul 29th, 2015",B+,"11,828th","4,933rd","3,105th",$6.7K - $106.6K,$79.9K - $1.3M
https://yt3.ggpht.com/a/AGF-l7934BURq0WWbrkwfpSWrvR_bybab556BpIEJg=s88-c-k-c0xffffffff-no-rj-mo,Yella Beezy,65,"698,624","263,861,238",,,"Jun 4th, 2018",B+,"21,519th","17,843rd","3,106th",$3K - $47.2K,$35.4K - $566.8K
https://yt3.ggpht.com/a/AGF-l7_Y2jF1DrKXwXu95-ti_cOX2-RAPKRE5oVz=s88-c-k-c0xffffffff-no-rj-mo,Ram Audio,"2,599","2,184,970","848,966,590",IN,Music,"Aug 18th, 2011",B+,"5,342nd","3,516th","3,107th",$10.7K - $171.7K,$128.8K - $2.1M
https://yt3.ggpht.com/a/AGF-l79vUOQ_xDc5zcXbFz4hYoWUNb-fi3L_yjPvHg=s88-c-k-c0xffffffff-no-rj-mo,Happy Toons - Hindi Moral Stories for Kids,35,"315,051","89,984,468",IN,,"Nov 23rd, 2017",B+,"50,162nd","38,796th","3,108th",$1.5K - $23.6K,$17.7K - $282.6K
https://yt3.ggpht.com/a/AGF-l78hJHcvMDT6A-9sH7bziViW7RUImJvs1v6v=s88-c-k-c0xffffffff-no-rj-mo,DC Kids,449,"165,072","90,039,373",AF,Film,"Mar 15th, 2017",B+,"92,308th","40,579th","3,109th",$4.4K - $71.1K,$53.3K - $852.8K
https://yt3.ggpht.com/a/AGF-l78ryiMociQs5IaFnJhrGmTwzFzoQHVO7MaP_w=s88-c-k-c0xffffffff-no-rj-mo,Twilight Sparkle Official,80,"492,826","132,827,955",GB,,"Apr 6th, 2010",B+,"31,164th","52,468th","3,110th",$675 - $10.8K,$8.1K - $129.5K
https://yt3.ggpht.com/a/AGF-l783Qrb08KXtiFuLIBnjenjVIk7oXWmNvimsrg=s88-c-k-c0xffffffff-no-rj-mo,Koo Koo TV - Telugu,268,"743,174","256,250,759",,,"Dec 15th, 2017",B+,"20,880th","24,285th","3,111th",$6.5K - $104.8K,$78.6K - $1.3M
https://yt3.ggpht.com/a/AGF-l7-uNcGOyAxonb1vx5QDWd00xepET2KXqiCUQQ=s88-c-k-c0xffffffff-no-rj-mo,Telugu Thunder Action,702,"498,617","182,987,662",,Film,"May 17th, 2014",B+,"32,636th","71,575th","3,113th",$20.6K - $329.1K,$246.8K - $3.9M
https://yt3.ggpht.com/a/AGF-l7-duJBN6mFVHegStLcDUFBbxby8CTk270w79A=s88-c-k-c0xffffffff-no-rj-mo,ExploreWesteros,179,"25,438","75,190,375",GB,Entertainment,"Jun 22nd, 2013",B+,"421,521st","65,022nd","3,114th",$219 - $3.5K,$2.6K - $42K
https://yt3.ggpht.com/a/AGF-l78gkWo5RTmNppo6xChH44kfiKSdB8TM3xBycw=s88-c-k-c0xffffffff-no-rj-mo,VARINZ,7,"586,090","229,890,983",TH,Music,"Oct 11th, 2017",B+,"26,529th","33,974th","3,115th",$5.2K - $83.4K,$62.6K - $1M
https://yt3.ggpht.com/a/AGF-l7-EGS-ntgqJ34pHojX2MozyC7GWiffzr-p6-w=s88-c-k-c0xffffffff-no-rj-mo,Soobak,230,"4,823","16,323,149",KR,Entertainment,"Feb 9th, 2007",B+,"1,287,095th","2,095,172nd","3,116th",$20 - $317,$238 - $3.8K
https://yt3.ggpht.com/a/AGF-l78QRqi334r0glfJU4XvtiCopAjLyDQRvu2dGg=s88-c-k-c0xffffffff-no-rj-mo,Parachute Advansed,150,"47,965","181,382,701",IN,Film,"May 8th, 2011",B+,"256,414th","43,896th","3,117th",$8.6K - $136.9K,$102.6K - $1.6M
https://yt3.ggpht.com/a/AGF-l7-o6lthJT5Ilzc30pCamUrTtztyUrarobVlkw=s88-c-k-c0xffffffff-no-rj-mo,Primitive Village KT,74,"814,168","218,771,722",KH,,"Jun 1st, 2015",B+,"18,523rd","22,930th","3,118th",$1.9K - $30.9K,$23.2K - $370.4K
https://yt3.ggpht.com/a/AGF-l78YV6UcJ_GyJsa7UV4sDBoHF5gV0WHN5JZKqA=s88-c-k-c0xffffffff-no-rj-mo,AniMusic,298,"314,935","137,416,006",,People,"Dec 24th, 2017",B+,"50,619th","49,696th","3,119th",$5.2K - $82.6K,$61.9K - $991.1K
https://yt3.ggpht.com/a/AGF-l7_6yK9qQBWIxfO4Q2lPgXvWRi7NCycJCUPBjA=s88-c-k-c0xffffffff-no-rj-mo,Toys Explorers,434,"848,435","316,700,653",US,Entertainment,"Mar 4th, 2014",B+,"18,697th","12,295th","3,120th",$2K - $31.8K,$23.9K - $381.8K
https://yt3.ggpht.com/a/AGF-l79IpXzu4PwDUM64Q1AyfIrkIaFDbJDtjKaHCw=s88-c-k-c0xffffffff-no-rj-mo,Kids Dee TV,811,"1,277,609","598,899,165",TH,Entertainment,"Apr 2nd, 2015",B+,"10,924th","5,010th","3,121st",$5.4K - $87K,$65.2K - $1M
https://yt3.ggpht.com/a/AGF-l79G8ZOStFWakkAjpXYbC3d7yiNSf8lec-w4lw=s88-c-k-c0xffffffff-no-rj-mo,Ideias Incríveis GIRLS,"1,566","3,120,011","456,610,183",MX,Howto,"Mar 7th, 2018",B+,"3,168th","7,367th","3,122nd",$15.2K - $242.8K,$182.1K - $2.9M
https://yt3.ggpht.com/a/AGF-l7-uXopbX6LwSW3T4ITLChLRl-9cnOVm5mMcyg=s88-c-k-c0xffffffff-no-rj-mo,ZZ Kids TV,145,"1,243,034","383,352,509",US,Entertainment,"Apr 18th, 2015",B+,"10,937th","8,514th","3,123rd",$4.8K - $77.2K,$57.9K - $927K
https://yt3.ggpht.com/a/AGF-l79vLezZ68aCop_nQwaMIbg9n-hhdiHyiJI_-g=s88-c-k-c0xffffffff-no-rj-mo,Roma Diana Vlog,56,"878,845","222,736,019",UA,,"Mar 3rd, 2017",B+,"17,678th","25,555th","3,124th",$3.2K - $50.5K,$37.9K - $605.7K
https://yt3.ggpht.com/a/AGF-l79L2b09WnN1wDLJMZpkBg7uho2wq8Sez2hOnQ=s88-c-k-c0xffffffff-no-rj-mo,Nex Carlos,204,"1,939,255","282,395,457",ID,People,"Nov 15th, 2016",B+,"6,296th","18,076th","3,125th",$6.8K - $109.2K,$81.9K - $1.3M
https://yt3.ggpht.com/a/AGF-l7-iF8S8jk3ndwq7HhwAcHLzYL4Q59VIXqNwXg=s88-c-k-c0xffffffff-no-rj-mo,ZSG,78,"327,007","135,534",MX,,"Jan 8th, 2014",B+,"47,139th","72,197th","3,126th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7-6QKlSN6J9boVLrnY8a4axF-SRtKVhYpkrXA=s88-c-k-c0xffffffff-no-rj-mo,MIN OFFICIAL,59,"1,001,945","413,436,573",VN,Music,"Dec 17th, 2015",B+,"17,193rd","7,651st","3,127th",$3.1K - $50K,$37.5K - $599.9K
https://yt3.ggpht.com/a/AGF-l79r6ggy3H0JVguTtkVLlqinSKVtS7BORSgEVA=s88-c-k-c0xffffffff-no-rj-mo,CoCosToy En,670,"1,538,710","844,489,873",KR,Education,"Dec 31st, 2011",B+,"8,145th","3,246th","3,129th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7-N39FzgYaD4a0b774QBIqVhJrIQHO61nD5Rw=s88-c-k-c0xffffffff-no-rj-mo,Luan Santana,307,"8,284,586","2,737,450,925",BR,Music,"Mar 10th, 2009",B+,635th,683rd,"3,131st",$11.2K - $179.8K,$134.8K - $2.2M
https://yt3.ggpht.com/a/AGF-l79xz7DoxLOUawvL0aFiYFMrP3IFyOPwtRZIBg=s88-c-k-c0xffffffff-no-rj-mo,The Home of Peppa Pig,209,"551,804","338,931,683",GB,Film,"May 6th, 2014",B+,"28,095th","9,920th","3,132nd",$6.8K - $108.2K,$81.2K - $1.3M
https://yt3.ggpht.com/a/AGF-l79IcZY-Z1l5xA_FodDeE9QGDf9cl8aDzYxTfA=s88-c-k-c0xffffffff-no-rj-mo,MBC3,432,"495,814","168,880,564",,Entertainment,"Feb 8th, 2015",B+,"38,525th","75,967th","3,133rd",$11K - $175.3K,$131.4K - $2.1M
https://yt3.ggpht.com/a/AGF-l7-gzh94oXGGMDoy8Faeko0Z-bVco7TmEosh8g=s88-c-k-c0xffffffff-no-rj-mo,TroomTroom TR,410,"751,975","314,646,673",TR,,"Dec 8th, 2015",B+,"21,387th","19,075th","3,134th",$11.3K - $181.2K,$135.9K - $2.2M
https://yt3.ggpht.com/a/AGF-l78w6w3tZu51slDiuj7id2kPgMR6MuaHTEyQ3A=s88-c-k-c0xffffffff-no-rj-mo,까니짱 [ G-NI ],169,"1,169,178","173,236,580",KR,People,"Jul 31st, 2018",B+,"18,617th","82,393rd","3,135th",$9.3K - $149.3K,$112K - $1.8M
https://yt3.ggpht.com/a/AGF-l7-SGWZmB5nOTaoUwON2C-3PgDFh4BK2pkcqZg=s88-c-k-c0xffffffff-no-rj-mo,Laurena,17,"7,925","15,371,602",US,Entertainment,"Sep 21st, 2009",B+,"921,467th","24,802,888th","3,136th",$3 - $44,$33 - $523
https://yt3.ggpht.com/a/AGF-l78J3iWjSHj_Hq_FQ3cs5_YinUWKjDRGxdyk1Q=s88-c-k-c0xffffffff-no-rj-mo,Cowbelly Studios,984,"1,434,209","596,188,077",US,Comedy,"Apr 20th, 2017",B+,"9,022nd","5,096th","3,137th",$8.1K - $129.7K,$97.3K - $1.6M
https://yt3.ggpht.com/a/AGF-l78PB26OGwMMWE6WIplYLFrkOQzIAb_qojIE0A=s88-c-k-c0xffffffff-no-rj-mo,Đur Siu Official 81,647,"556,154","125,594,045",VN,Music,"Jan 9th, 2017",B+,"27,532nd","39,254th","3,138th",$1.8K - $28.8K,$21.6K - $345.6K
https://yt3.ggpht.com/a/AGF-l7-uTr-mPnqvFKVDZY31sQpgEw8BsP5kbkrR6Q=s88-c-k-c0xffffffff-no-rj-mo,Soi Sáng,398,"625,117","126,782,222",VN,,"Mar 13th, 2019",B+,"26,242nd","338,639th","3,139th",$9.2K - $147.3K,$110.5K - $1.8M
https://yt3.ggpht.com/a/AGF-l78KTTAjKjf6CPYb5g6Ecfo3qLh1VSonpG94kA=s88-c-k-c0xffffffff-no-rj-mo,Zee Keralam,"4,259","587,892","263,432,801",IN,Entertainment,"Apr 3rd, 2018",B+,"28,072nd","44,778th","3,140th",$14.4K - $230.5K,$172.9K - $2.8M
https://yt3.ggpht.com/a/AGF-l79wbNYNSFy6dX__L6rp-u4WpB0srwMEYiTaBA=s88-c-k-c0xffffffff-no-rj-mo,GamerGirl,"1,347","3,647,681","1,277,749,962",CA,Games,"Apr 24th, 2016",B+,"2,416th","2,056th","3,142nd",$13.6K - $217.8K,$163.3K - $2.6M
https://yt3.ggpht.com/a/AGF-l79Gr1wdiHlq1i3KD6Mi3GUN8Nxqv49PYD8oHQ=s88-c-k-c0xffffffff-no-rj-mo,SON TOY,332,"410,622","140,286,700",US,Entertainment,"May 21st, 2018",B+,"37,748th","51,688th","3,143rd",$819 - $13.1K,$9.8K - $157.2K
https://yt3.ggpht.com/a/AGF-l78ilfJrV0B7s9eO8BwJ5s0nBULKCCNVHFuZ0g=s88-c-k-c0xffffffff-no-rj-mo,Doug DeMuro,421,"3,043,366","810,022,367",US,Autos,"Sep 11th, 2013",B+,"3,225th","3,603rd","3,144th",$7.2K - $114.4K,$85.8K - $1.4M
https://yt3.ggpht.com/a/AGF-l7_cX58Qnc-rLr_5uo2sSYipFAiL6zussRJJtQ=s88-c-k-c0xffffffff-no-rj-mo,Gojzer,203,"2,705,699","973,319,620",US,Tech,"Dec 21st, 2010",B+,"3,800th","2,859th","3,145th",$5.3K - $84.3K,$63.2K - $1M
https://yt3.ggpht.com/a/AGF-l7_i91wfyxFHRv_2OhiwOsnGqtuJFS4tlst_CQ=s88-c-k-c0xffffffff-no-rj-mo,AB News and Viral Videos,371,"258,760","68,286,844",IN,Entertainment,"Dec 16th, 2015",B+,"55,935th","9,673,896th","3,146th",$42 - $664,$498 - $8K
https://yt3.ggpht.com/a/AGF-l791ZMdPMfZTBPPsMfXRLg2PKyje-R1vGBSVvA=s88-c-k-c0xffffffff-no-rj-mo,Official Azar,617,"29,810","427,354,493",,People,"Mar 18th, 2015",B+,"373,211th","7,316th","3,147th",$3.7K - $58.8K,$44.1K - $705.6K
https://yt3.ggpht.com/a/AGF-l7_ZiB-hLI71tq59IGpWiVGQSn2oNWXlfy_D5Q=s88-c-k-c0xffffffff-no-rj-mo,MCV TV,"10,124","1,583,250","1,168,222,100",VN,Film,"Apr 22nd, 2015",B+,"7,945th","2,144th","3,149th",$3.7K - $58.5K,$43.8K - $701.6K
https://yt3.ggpht.com/a/AGF-l78TLW_2LJ7bWpfwnnJUzMSoflRTWJy-xIGjDg=s88-c-k-c0xffffffff-no-rj-mo,미니팡TV,335,"825,320","359,339,944",KR,Film,"Jul 26th, 2016",B+,"26,277th","18,411th","3,150th",$20.5K - $328.4K,$246.3K - $3.9M
https://yt3.ggpht.com/a/AGF-l7-LyvSiBQhNpUmKGe5ViJ9aPxvBAnp1Nizg3Q=s88-c-k-c0xffffffff-no-rj-mo,Merry Nika,288,"181,966","59,346,604",RU,,"Dec 17th, 2016",B+,"455,604th","681,674th","3,153rd",$299 - $4.8K,$3.6K - $57.4K
https://yt3.ggpht.com/a/AGF-l7-gvC53SijT8uctkDHNdfGUMnjoITrNPZynYQ=s88-c-k-c0xffffffff-no-rj-mo,DALLMYD,479,"8,762,872","837,667,530",US,Sports,"Feb 1st, 2011",B+,585th,"3,654th","3,154th",$10.4K - $166.2K,$124.7K - $2M
https://yt3.ggpht.com/a/AGF-l79QZzdh25O96FcIza6Y0fyhSjme1M6ojoVMCg=s88-c-k-c0xffffffff-no-rj-mo,Laugh Together,6,"153,577","1,122,320",US,,"Jan 26th, 2018",B+,"97,204th","561,238th","3,155th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7-9gVYS2cyOf4a_P-2Ij4ouJJU1tZMTyvDMCg=s88-c-k-c0xffffffff-no-rj-mo,Sen Vàng Tivi,"13,169","1,196,002","927,380,644",VN,Entertainment,"Jun 10th, 2015",B+,"12,249th","3,241st","3,156th",$10.7K - $171.9K,$128.9K - $2.1M
https://yt3.ggpht.com/a/AGF-l78-JEioUGP7d5STQIRWHrFNHDwQlTKXndm4bw=s88-c-k-c0xffffffff-no-rj-mo,Guka Family Show,83,"3,381,939","519,825,855",GE,,"Sep 5th, 2015",B+,"2,688th","5,308th","3,159th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7--a3CMuiywmTv9UY4DDN3pbQz_4BW28Dz_JQ=s88-c-k-c0xffffffff-no-rj-mo,Renan #RR,978,"156,062","15,452,544",BR,Games,"Jul 16th, 2014",B+,"95,829th","188,294th","3,158th",$9 - $147,$110 - $1.8K
https://yt3.ggpht.com/a/AGF-l79tWCkjBPgoa7UR09v0B-8tnpi4RjWw3fAwfg=s88-c-k-c0xffffffff-no-rj-mo,NipponPaintIndonesia,278,"32,621","162,738,771",ID,Education,"Nov 9th, 2012",B+,"347,263rd","23,200th","3,160th",$279 - $4.5K,$3.3K - $53.5K
https://yt3.ggpht.com/a/AGF-l7_hIkEsjdbloQHrD7CXrEVdIFjpXTWu910J=s88-c-k-c0xffffffff-no-rj-mo,Share My Story,46,"704,243","119,881,806",US,People,"Feb 6th, 2018",B+,"24,999th","110,208th","3,161st",$9.7K - $155.9K,$116.9K - $1.9M
https://yt3.ggpht.com/a/AGF-l78Pks_Ic6wYNTgzMnmQFapJt7qpOXXg96lqxw=s88-c-k-c0xffffffff-no-rj-mo,Eskay Movies,761,"2,367,822","985,219,646",IN,Music,"Mar 25th, 2016",B+,"4,640th","2,830th","3,162nd",$9.3K - $148.9K,$111.7K - $1.8M
https://yt3.ggpht.com/a/AGF-l7-UBNJfAWfZT7JA9d8WeQKU_8A4NL3r2xcyhw=s88-c-k-c0xffffffff-no-rj-mo,Nuke's Top 5,142,"1,823,531","442,790,793",US,Entertainment,"Nov 15th, 2015",B+,"6,749th","7,208th","3,164th",$6.5K - $104.4K,$78.3K - $1.3M
https://yt3.ggpht.com/a/AGF-l7-xhLNE8P3UxDcg6xMmJOLi3PeVBFfGrRUk_A=s88-c-k-c0xffffffff-no-rj-mo,MrTop5,307,"3,117,487","533,052,415",,Entertainment,"Jul 15th, 2016",B+,"3,086th","5,812th","3,165th",$11.4K - $182.4K,$136.8K - $2.2M
https://yt3.ggpht.com/a/AGF-l79wlPUrzEXj_r-RhkgrF8JP8PrJmgdMklpOeA=s88-c-k-c0xffffffff-no-rj-mo,Toy Factory,415,"1,831,833","788,504,974",US,Education,"Dec 22nd, 2014",B+,"6,658th","3,702nd","3,166th",$5K - $80.7K,$60.6K - $968.8K
https://yt3.ggpht.com/a/AGF-l7_4b2pp1lT0Tmyh3q7fw1FCBY5T_RF4H7A4KQ=s88-c-k-c0xffffffff-no-rj-mo,AJ Official,517,"4,261,805","472,108,286",PK,Education,"Dec 7th, 2014",B+,"1,874th","6,490th","3,168th",$1.9K - $29.8K,$22.4K - $358.1K
https://yt3.ggpht.com/a/AGF-l79OPlnOlZMCBVtChF46EIKjWt7mQwfoGaHtww=s88-c-k-c0xffffffff-no-rj-mo,Badal El Hadouta 3,195,"1,180,518","438,812,424",,Comedy,"May 9th, 2017",B+,"14,422nd","7,329th","3,170th",$6.7K - $107K,$80.2K - $1.3M
https://yt3.ggpht.com/a/AGF-l79g8DPKS2_-WGfPrIqG0ukj5pjJk8mW5CKRHg=s88-c-k-c0xffffffff-no-rj-mo,Indian Action,54,"172,649","28,782,271",IN,,"Oct 4th, 2017",B+,"94,451st","25,061,905th","3,171st",$2.8K - $44.7K,$33.6K - $536.9K
https://yt3.ggpht.com/a/AGF-l7-duw7_5a8N4B92NPmtHE58pSrcLqIGwuC6gQ=s88-c-k-c0xffffffff-no-rj-mo,Meek Mill,143,"3,619,112","1,866,088,225",US,Music,"Apr 13th, 2011",B+,"2,434th","1,157th","3,172nd",$6.1K - $97K,$72.7K - $1.2M
https://yt3.ggpht.com/a/AGF-l7-cL19WlKqZNuPIWMrYIkyjMw2iNBSsCW0G3A=s88-c-k-c0xffffffff-no-rj-mo,Keith Smitt,926,"51,072","35,616,921",,,"Mar 29th, 2006",B+,"244,955th","572,429th","3,173rd",$478 - $7.6K,$5.7K - $91.7K
